,character_name,dialogue,polarity
539,finn & jake,  What?!,0.0
540,finn & jake,  Whoaa.,0.0
541,finn & jake,  Heat Signature 3.,0.0
542,finn & jake,"  ""Warning. Federal law provides severe and criminal penalties for the unauthorized exhibition of copyrighted motion pictures.""",-0.7184
543,finn & jake,  Movie filming time!,0.0
544,finn & jake,"  Yeah, perfect.",0.7096
545,finn & jake,"  Yeah, look great.",0.743
546,finn & jake,  That's even better!,0.4926
547,finn & jake, King and Queen Lumpy Space!,0.0
548,finn & jake, Nothing scares us!,0.3244
549,finn & jake, NOOOOOOOO!,0.0
550,finn & jake,,0.0
551,finn & jake,  LSP!,0.0
552,finn & jake, Wha—?!,0.0
553,finn & jake,  ,0.0
554,finn & jake, Nice!,0.4753
555,finn & jake,  Ahh! ,0.0
556,finn & jake,  Whoa ,0.0
557,finn & jake,  Aah!,0.0
558,finn & jake,"  Hey/Uhhh, you sound weird!",-0.2481
559,finn & jake,"  Shh, shh, shh!!",0.0
560,finn & jake,  ,0.0
561,finn & jake,[' UGH!'],0.0
562,finn & jake," Aaaaaahhhh.... ,  ZAH!!",0.0
563,finn & jake,  Hmmm.,0.0
564,finn & jake,,0.0
565,finn & jake, AHHHhhhh...,0.0
566,finn & jake, Marceline's dad.,0.0
567,finn & jake, Tight!,0.0
568,finn & jake, Ow!,0.0
569,finn & jake, Woohoo!,0.5562
570,finn & jake, MARCELINE?!,0.0
571,finn & jake,  Marceline! ,0.0
572,finn & jake,  Your princess?,0.0
573,finn & jake," Wow! ,  Aww! She's cute.",0.8118
574,finn & jake,"  Wow, DNA?!",0.6239
575,finn & jake," Yea! ,  Yeah! Teachers! ,  Yeah, woo-hoo! ,  Teach, teaching teachers.",0.6776
576,finn & jake,"  Woow, woow, woow!",0.0
577,finn & jake," She's chilling in the garden! ,  We left her outside the garden!",-0.1739
578,finn & jake,  AAH!,0.0
579,finn & jake,  We did it!,0.0
580,finn & jake,  G'night!,0.0
581,finn & jake,  What?,0.0
582,finn & jake,  What is it?,0.0
583,finn & jake,  Show us now!,0.0
584,finn & jake,  What you said!,0.0
585,finn & jake,  Too late for take-backs! We practically know everything already! Now show us!,0.0
586,finn & jake,"[' Oh, no! ']",-0.3595
587,finn & jake, My cars are cheap.,0.0
588,finn & jake, Turn out the lights.,0.0
589,finn & jake, Another name.,0.0
590,finn & jake, Bite.,0.0
591,finn & jake, Ow!,0.0
592,finn & jake,  ,0.0
593,finn & jake,  Whoa!,0.0
594,finn & jake,  ,0.0
595,finn & jake,  ,0.0
596,finn & jake,  ,0.0
597,finn & jake,,0.0
598,finn & jake,  ,0.0
599,finn & jake,  ,0.0
600,finn & jake,  ,0.0
601,finn & jake,  ,0.0
602,finn & jake,  ,0.0
603,finn & jake,  ,0.0
604,finn & jake,  ,0.0
605,finn & jake,  ,0.0
606,finn & jake,  ,0.0
607,finn & jake, Gunther?!,0.0
608,finn & jake, WHAAAA!,0.0
609,finn & jake,  Ice King!,0.0
610,finn & jake,  Wha?!,0.0
611,finn & jake,  Bye... ,0.0
612,finn & jake,[' Ohhhh.'],0.0
613,finn & jake," Ohhhh! ,  Ahhh!",0.0
614,finn & jake,[' Throw-n-catch! Throw-n-catch!'],0.0
615,finn & jake, Woo! woo! woo!,0.88
616,finn & jake,,0.0
617,finn & jake,,0.0
618,finn & jake, Yeah! Woo hoo!,0.7081
619,finn & jake, Little Dude!,0.0
620,finn & jake,,0.0
621,finn & jake,,0.0
622,finn & jake,,0.0
623,finn & jake,,0.0
624,finn & jake,,0.0
625,finn & jake,,0.0
626,finn & jake, We did it! ,0.0
627,finn & jake,,0.0
628,finn & jake, The Ice King? Grr—eh! ,0.0
629,finn & jake,,0.0
630,finn & jake, Yeah!,0.3595
631,finn & jake,,0.0
632,finn & jake, Yeah.,0.296
633,finn & jake, Yeah! ,0.3595
634,finn & jake, Open! ,0.0
635,finn & jake,,0.0
636,finn & jake, Whatevs.,0.0
637,finn & jake," Willy! Willy! Oh, Willy!",0.0
638,finn & jake, Ancient Psychic Tandem War Elephant!,-0.636
639,finn & jake,,0.0
640,finn & jake," Yeah, boy!",0.3595
641,finn & jake, Whoo!,0.0
642,finn & jake, Ghost fly!,-0.3802
643,finn & jake," ♪Fallen ally, fallen ally, home now in the sky. Fallen ally, fallen ally, a single tear we cry.♪",-0.7579
644,finn & jake, ♪ And Prismo was his name.♪,0.0
645,finn & jake, Prismo we love you forever in our dreams!,0.8016
646,finn & jake," Pickle rama, pickle rama, pickle rama, PICKLE RAMA!",0.0
647,finn & jake," ♪ Fallen ally, fallen ally, a single tear we cry.♪",-0.6124
648,finn & jake,♪ Prismo we love you forever in our dreams! ♪,0.8016
649,finn & jake," Pickle rama, pickle rama, pickle rama, PICKLE RAMA!",0.0
650,finn & jake,,0.0
651,finn & jake,  Yeah.,0.296
652,finn & jake,"  Wait, oh yeah! ",0.3595
653,finn & jake, The bear.,0.0
654,finn & jake,"  We're not home right now, so... ,  ...leave a message! , Marceline notices sounds from her closet; Finn and Jake ,  quiet down.",0.0
655,finn & jake,  Skadow!,0.0
656,finn & jake,[' Take us now! Take us now!'],0.0
657,finn & jake,"  Swords! Yeah, swords! Whoo!",0.4724
658,finn & jake,  New pie?,0.0
659,finn & jake,  Tree Trunks! Huh!,0.0
660,finn & jake,  Yeah!,0.3595
661,finn & jake,  Yes! ,0.4574
662,finn & jake,[' The Marquis of Nuts?!'],0.0
663,finn & jake,[' Whoa!'],0.0
664,finn & jake,  BMO!!,0.0
665,finn & jake,  WHOA!,0.0
666,finn & jake,[' BIIILLYYYYYY!!!'],0.0
667,finn & jake,  Whoa!,0.0
668,finn & jake,[' Hmmmmmm...'],0.0
669,finn & jake,  The Ice King?!,0.0
670,finn & jake,  Ow! Ouch! Ow! Hey! Hey!,0.0
671,finn & jake, Whoa!,0.0
672,finn & jake, Tote sweet!,0.5093
673,finn & jake,  the ones we poisoned!,-0.5411
674,finn & jake,  Huh?,0.0
675,finn & jake,"  No, we're not blind. ,  I had no idea... I don't know...",0.2373
676,finn & jake, Ninja! ,0.0
677,finn & jake, Oof!,0.0
678,finn & jake,  Bouncy Bee!,0.0
679,finn & jake,  Hunny Bunny!,0.0
680,finn & jake,  BMO!,0.0
681,finn & jake," Because we’re awesome! ,  Whoo! Ha ha! Ha ha!",0.9309
682,finn & jake, AAAAH!!,0.0
683,finn & jake, AAAAH!! ,0.0
684,finn & jake,  Ancient Psychic Tandem War Elephant!,-0.636
685,finn & jake,  Ancient Psychic Tandem War Elephant!,-0.636
686,finn & jake,[' Ancient Psychic Tandem War Elephant.'],-0.5994
687,finn & jake,  Yugh!,0.0
688,finn & jake,"  Princess... Princess... ,  Surprise!",0.3382
689,finn & jake,  Yes!,0.4574
690,finn & jake,"  Oh, baby, yeah, baby, baby, baby, yeah, baby, yeah, yeah.",0.7783
691,finn & jake,  INVISIBLE!INVISIBLE! ,0.0
692,finn & jake,  ,0.0
693,finn & jake,  AWW YEAH! ,0.3595
694,finn & jake,  VAMPIRES FOREVER!!! WOOO!,0.0
695,finn & jake,  We did it! Yeah! Woohoo! Awesome!,0.8949
696,finn & jake,  BMO! BMO! BMO! BMO!,0.0
697,finn & jake,  Who is?!,0.0
698,finn & jake,  Mmhm.,0.0
699,finn & jake,  ,0.0
700,finn & jake,  Ash?,0.0
701,finn & jake,  What?!,0.0
702,finn & jake,  What?!,0.0
703,finn & jake,  What?!,0.0
704,finn & jake,  Wear me? ,0.0
705,finn & jake,  The Ice King!! ,0.0
706,finn & jake,  Whoa! Kickin'! Kickin'!,0.0
707,finn & jake,  Aah!,0.0
708,finn & jake,[' Hot to the touch!'],0.0
709,finn & jake,  Princess Bubblegum?!,0.0
710,finn & jake,"[' Oh-what-a-good-boy-am-I. Good boy, good boy, good boy, good boy, good boy.']",0.926
711,finn & jake,[' What-a-good-boy-am-I!'],0.0
712,finn & jake,[' Bawmp! '],0.0
713,finn & jake, Whoa!,0.0
714,finn & jake, Whoaaaaaa!,0.0
715,finn & jake, Whaaa—?!,0.0
716,finn & jake," Oh, crease!",0.0
717,finn & jake, Bye!,0.0
718,finn & jake,  Eeeww!,0.0
719,finn & jake,"  P-bubs! P-bubs, P-bubs!",0.0
720,finn & jake,  We did it! ,0.0
721,finn & jake,,0.0
722,finn & jake,  Fight!,-0.4389
723,finn & jake,  Yeah!,0.3595
724,finn & jake,  Pizza Sassy's!,0.0
725,finn & jake,  He's already here! ,0.0
726,finn & jake,[' LSP! '],0.0
727,finn & jake," Oh, okay.",0.2263
728,finn & jake,  Abracadaniel!,0.0
729,finn & jake, Abracadaniel?!,0.0
730,finn & jake, Kee-Oth!,0.0
731,finn & jake, Kee Oth Rama Pancake...,0.0
732,finn & jake,,0.0
733,finn & jake," Whoa, whoa, whoa, hey, whoa!",0.0
734,finn & jake, Oh.,0.0
735,finn & jake,,0.0
736,finn & jake,,0.0
737,finn & jake,,0.0
738,finn & jake, Oof!,0.0
739,finn & jake, Wow!,0.6239
740,finn & jake," ""What?""",0.0
741,finn & jake,  Susan Strong!?,0.0
742,finn & jake,  Yeeeaaah!,0.0
743,finn & jake,  Yaaaaah!,0.0
744,finn & jake,  BMO! Get the camera!,0.0
745,finn & jake,  Dad!!,0.0
746,finn & jake,  DAD!,0.0
747,finn & jake," Up, down, left, left, right, right, down-",0.0
748,finn & jake,  Yeah! Pootin' on Neptr to the max!,0.4184
749,finn & jake,  Oh Grod!,0.0
750,finn & jake," Aw,Tree Trunks!",0.0
751,finn & jake, What?!,0.0
752,princess bubblegum, Alright. Let me just add three more drops of explosive diarrhea.,0.25
753,princess bubblegum," No. If my decorpsinator serum works, all the dead Candy People will look as young and healthy as you do.",-0.5859
754,princess bubblegum," Pick up that platter, tough guy.",-0.128
755,princess bubblegum, We used to date. ,0.0
756,princess bubblegum, Work.,0.0
757,princess bubblegum," Wait, something's wrong.",-0.4767
758,princess bubblegum," No, this is wrong. They're not coming back to life--they're still dead! The decorpsinator serum--it's incomplete! ",-0.8802
759,princess bubblegum," Oh, this is really bad. They're going to be attracted to the Candy Kingdom!",-0.3149
760,princess bubblegum," Because the Candy People are made of sugar, ya ding dong!",0.0
761,princess bubblegum," Good one, Finn. Quickly, to the kingdom!",0.4926
762,princess bubblegum," All citizens of the Candy Kingdom! Report to the palace, immediately!",0.0
763,princess bubblegum," Hurry, sweet citizens.",0.4588
764,princess bubblegum," Citizens, we are assembled here in the candy foyer for a momentous announcement. Tonight we are all going to have... a slumber party!",0.4574
765,princess bubblegum, Go ahead and start partying.,0.3818
766,princess bubblegum," We'll be right back, everyone.",0.0
767,princess bubblegum," Finn, the Candy People can't know about the zombies.",0.0
768,princess bubblegum," If they knew, they would flip out.",0.0
769,princess bubblegum, I mean they would flip out.,0.0
770,princess bubblegum," Not telling the Candy People about the zombies is so important that you need to promise, Royal Promise, not to let anyone find out about the zombies, ever.",0.7155
771,princess bubblegum," No, Finn. You have to Royal Promise.",0.0258
772,princess bubblegum, Now I must cloister myself in the lab and finish the equation to my decorpsinator serum. You keep the candy folk distracted and ignorant. Can you do that?,-0.5423
773,princess bubblegum, Good. Don't tell anyone about the zombies. Never ever. ,0.4404
774,princess bubblegum," What? Huh? Oh, Finn! Did you break your Royal Promise?",0.4822
775,princess bubblegum," This is really, really bad, Finn. You can't break Royal Promises. Never, ever, never. No matter what, forever.",-0.7898
776,princess bubblegum, The Guardians of the Royal Promise are coming for us.,0.3182
777,princess bubblegum, Wait! He's my friend! Isn't there another option?!,0.6219
778,princess bubblegum," Finn, you're terrible at math.",-0.4767
779,princess bubblegum, You've defeated the broken royal promise! The Gumball Guardians are resetting!,-0.6688
780,princess bubblegum," Four, four... Four, four, four... That's it! The answer was so simple, I was too smart to see it!",0.508
781,princess bubblegum, '4' is the last figure I need to perfect my decorpsinator serum.,0.5719
782,princess bubblegum, I hope you grasp the full consequences of breaking promises.,0.6705
783,princess bubblegum," Alright, alright.",0.4588
784,princess bubblegum," Oh, you are adorable. But keep your promises, okay?",0.7814
785,princess bubblegum,"  Cheers, Lumpy Space Princess.",0.4767
786,princess bubblegum,"  Oh, don't worry, Finn. The Mallow Tea Ceremony takes years to master.",0.3412
787,princess bubblegum,"  Hey, now! ,  Royal intervention! Surely there must be an antidote to the lumps.",0.5399
788,princess bubblegum,  What happens if he doesn't take the antidote by sunset?,0.0
789,princess bubblegum,[' I should not have drunk that much tea! '],0.3244
790,princess bubblegum,  Ahhhhhhhhhh!,0.0
791,princess bubblegum,"  Please! Calm yourselves, my people. I am safe! Oh, thank you, Finn. You truly are my hero this day.",0.944
792,princess bubblegum,"[' Hero... Hmmm... Heeeeerroooo... Hey, I just thought of something!']",0.0
793,princess bubblegum,"  I'll show you. Come on! We'll go through my secret entrance. ,  Alright, everyone. Turn around.",0.3164
794,princess bubblegum,"[' Well, turn around. This entrance is secret.']",0.2732
795,princess bubblegum,"[' Math. Hurry, Finn!']",0.0
796,princess bubblegum,[' Here it is. Check it out.'],0.0
797,princess bubblegum,"  No, Finn. It's what you can see through the globe.",-0.296
798,princess bubblegum,[' Look. See this book?'],0.0
799,princess bubblegum,  It's called the Enchiridion. It's a book meant only for heroes whose hearts are righteous.,0.5106
800,princess bubblegum,"  The book lies at the top of Mount Cragdor, guarded by a manly minotaur. It's waiting for a truly righteous hero to claim it!",0.6996
801,princess bubblegum,"  Yeah, I know. And yes, I do.",0.5994
802,princess bubblegum," Farewell, Fi—Oh, wait a minute... ,  Farewell, Finn the human boy!",0.0
803,princess bubblegum,"["" Yeah. What does it say, Finn? Mannish Man won't tell me.""]",0.296
804,princess bubblegum,[' Mannish man!'],0.0
805,princess bubblegum,  Huh? Hee hee hee!,0.0
806,princess bubblegum,"  What a patoot. Thanks for saving the day yet again, boys.",0.4404
807,princess bubblegum,  I'm gonna throw you two a party. Meet at the Candy Kingdom—TONIGHT!,0.4574
808,princess bubblegum,"  Greetings, party-goers! Glad you could all make it!",0.7494
809,princess bubblegum,"  Whoa! No, I haven't! ,  Wanna continue this conversation on the dance floor?",-0.4184
810,princess bubblegum,  Wow! That would mean that the babylons would fluctuate with the piranha-nanosphere!,0.658
811,princess bubblegum,"  Oh, uh... Alright! ,  Finn, what the cabbage? I was learning about Zanoits!",0.3786
812,princess bubblegum,  Zanoits kill hundreds of thousands of Plantoids a year.,-0.6908
813,princess bubblegum,"  Plantoids produce mellotoxin! ,  Mellotoxin kills Zanoits!!",-0.6571
814,princess bubblegum,"["" You're totally jealous of Ricardio.""]",-0.5095
815,princess bubblegum,"  That's jealousy, hun.",-0.3182
816,princess bubblegum,"["" What's going on here?""]",0.0
817,princess bubblegum,  Ricardio?!,0.0
818,princess bubblegum,  Finn... why'd you do it?,0.0
819,princess bubblegum,  These were for our balbaflonic laser.,0.0
820,princess bubblegum,  Finn... you shouldn't punch brainiacs. You know how fragile they are! You gotta stop this jealous business.,-0.7177
821,princess bubblegum,"  C'mon, Ricardio. I'll patch you up and give you candy. ",0.0
822,princess bubblegum,  Finn!! Jake!!,0.0
823,princess bubblegum,  Finn! I feel like a big idiot for doubting you! He was just so engaging! ...But his knowledge on plantoids is actually pretty weak.,0.2714
824,princess bubblegum,"  Yeah, no, I won't!",0.0
825,princess bubblegum,  Thanks again for saving me... again.,0.4404
826,princess bubblegum,"  Now that Ricardio's gone, you don't have to be jealous of anyone anymore. ",-0.4588
827,princess bubblegum," Kiss me, Finn. ,  Ahem. ,  I mean... kiss me, Finn. ,  Am I doing it right, Jake?",0.6808
828,princess bubblegum,"["" Alright, guys. Hammer all these safety signs around this dungeon hole. I've gotta jet off on my swan to take care of some royal junk.""]",0.7906
829,princess bubblegum,"  Bubblegum, away!!",0.0
830,princess bubblegum,  Get on my swan!,0.0
831,princess bubblegum,  I hope you learned a lesson from all this!,0.4926
832,princess bubblegum,"  You're darn right I am. Princess Bubblegum, away!!",0.0
833,princess bubblegum,"  Yeah, go on, get out of here! ,  Unless you feel like a fist cookie, you better keep runnin'!",0.8011
834,princess bubblegum," Duke of Nuts! ,  What have you done?!",-0.4374
835,princess bubblegum,"  Yeah, I guess if green and bald is okay.",0.4767
836,princess bubblegum,[' Five days?! The Grand Meeting of Ooo Royalty is tonight! '],0.555
837,princess bubblegum,"  I already know, Finn! The Duke of Nuts has always been a bad guy. But now that he's done this, I'll never forgive him! And it's not just because I hate the Duke! I'd never forgive anybody who did this to me! I'd hate them!",0.5886
838,princess bubblegum,  FOREVER!,0.0
839,princess bubblegum,  Finally. I have a witness to his misdeeds!,0.0
840,princess bubblegum,"  Oh Finn, my flawless, flawless champion, bring the Duke of Nuts to justice. The justice of a cold dungeon! ",0.9459
841,princess bubblegum,"[' Oh, thank you, Finn! ']",0.4199
842,princess bubblegum,  Finn! Did you find the duke yet?,0.0
843,princess bubblegum,"  Um, guys?",0.0
844,princess bubblegum,"  What was the point of this little play again? ,  And why isn't the duke clapped in irons?!",0.4135
845,princess bubblegum,  Peppermint Butler! ,0.0
846,princess bubblegum,  Finn?,0.0
847,princess bubblegum,"  Hmm...well, I could never stay mad at you forever. And you seem genuinely penitent.",0.3875
848,princess bubblegum,"["" But that doesn't douse my hatred for the duke!""]",0.7044
849,princess bubblegum,  That jerk always empties out my pudding pantry!,-0.5255
850,princess bubblegum,"  Oh, my, you poor man! Of course you're forgiven! ,  Yeah, I don't believe a word from him.",0.3147
851,princess bubblegum,"  Maybe there is, Finn. Maybe there is... hey! ",0.0
852,princess bubblegum,"  Go capture the Ice King, and bring him to me.",0.0
853,princess bubblegum,"  Ich bin hier, Finn. (""I'm in here, Finn."")",0.0
854,princess bubblegum,"  It's me, the princess. Did you bring him?",0.0
855,princess bubblegum,"[' Ah-bababap! No time! Now quickly, with me!']",-0.4724
856,princess bubblegum,  Ttubllaw!,0.0
857,princess bubblegum,  This stairway leads to the dungeon where we'll toss that lousy Ice King!,-0.5848
858,princess bubblegum,"  Chhh, he didn't do anything. Not a thing.",0.0
859,princess bubblegum,"  It's a long story, Finn. You see, the Ice King…",0.0
860,princess bubblegum,  No! I need more time! ,-0.4184
861,princess bubblegum,"  Alright, alright, I have to go. You two just guard the Ice King until I return ,  and be prepared to make him howl with pain.",0.1531
862,princess bubblegum,  Sorry for the delay.,-0.3818
